fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropriation,revised_appropriation,recommendation
CDBG,0J50,Community Development Block Grant Year L,41,Chicago Department of Public Health,2555,Lead Poisoning Prevention,0005,SALARIES AND WAGES - ON PAYROLL,2350303,2350303,2223604
CDBG,0J50,Community Development Block Grant Year L,41,Chicago Department of Public Health,2555,Lead Poisoning Prevention,0015,SCHEDULE SALARY ADJUSTMENTS,20265,20265,14750
CDBG,0J50,Community Development Block Grant Year L,41,Chicago Department of Public Health,2555,Lead Poisoning Prevention,0044,FRINGE BENEFITS,1607010,1607010,1739224
CDBG,0J50,Community Development Block Grant Year L,41,Chicago Department of Public Health,2555,Lead Poisoning Prevention,0801,INDIRECT COSTS,1234160,1234160,1234160
CDBG,0J50,Community Development Block Grant Year L,41,Chicago Department of Public Health,2565,Violence Prevention Program,0135,DELEGATE AGENCIES,500000,500000,500000
CDBG,0J50,Community Development Block Grant Year L,41,Chicago Department of Public Health,2597,HIV Prevention Program,0135,DELEGATE AGENCIES,355837,355837,0
CDBG,0J50,Community Development Block Grant Year L,41,Chicago Department of Public Health,2598,Mental Health Clinics,0005,SALARIES AND WAGES - ON PAYROLL,4775363,4775363,4658740
CDBG,0J50,Community Development Block Grant Year L,41,Chicago Department of Public Health,2598,Mental Health Clinics,0015,SCHEDULE SALARY ADJUSTMENTS,11969,11969,26112
CDBG,0J50,Community Development Block Grant Year L,41,Chicago Department of Public Health,2598,Mental Health Clinics,0044,FRINGE BENEFITS,3285943,3285943,3388423
CDBG,0J50,Community Development Block Grant Year L,41,Chicago Department of Public Health,2598,Mental Health Clinics,0135,DELEGATE AGENCIES,272398,272398,272398
CDBG,0J50,Community Development Block Grant Year L,41,Chicago Department of Public Health,2598,Mental Health Clinics,0140,PROFESSIONAL AND TECHNICAL SERVICES,395792,395792,395792
CDBG,0J50,Community Development Block Grant Year L,41,Chicago Department of Public Health,2598,Mental Health Clinics,0149,SOFTWARE MAINTENANCE AND LICENSING,35000,35000,35000
CDBG,0J50,Community Development Block Grant Year L,41,Chicago Department of Public Health,2598,Mental Health Clinics,0342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,96927,96927,96927
CDBG,0J50,Community Development Block Grant Year L,41,Chicago Department of Public Health,2598,Mental Health Clinics,0801,INDIRECT COSTS,2526696,2526696,2526696
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0005,SALARIES AND WAGES - ON PAYROLL,304014,304014,280868
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0006,SALARY PROVISION,0,0,3340
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2525,Home Mod Program,0135,DELEGATE AGENCIES,1610275,1610275,1696000
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0015,SCHEDULE SALARY ADJUSTMENTS,1463,1463,1608
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0044,FRINGE BENEFITS,204473,204473,187127
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0140,PROFESSIONAL AND TECHNICAL SERVICES,800,800,800
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0152,ADVERTISING,8242,8242,8242
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0153,PROMOTIONS,3200,3200,3200
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0159,LEASE/PURCHASE EQUIPMENT,1600,1600,1600
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0169,TECHNICAL MEETING COSTS,2000,2000,7000
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2505,Education Outreach and Intergroup,0801,INDIRECT COSTS,262404,262404,262404
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2510,Fair Housing,0005,SALARIES AND WAGES - ON PAYROLL,433901,433901,435517
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2510,Fair Housing,0015,SCHEDULE SALARY ADJUSTMENTS,1902,1902,1449
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2510,Fair Housing,0044,FRINGE BENEFITS,304704,304704,335548
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2510,Fair Housing,0140,PROFESSIONAL AND TECHNICAL SERVICES,8649,8649,8649
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2510,Fair Housing,0143,COURT REPORTING,4000,4000,4000
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2510,Fair Housing,0152,ADVERTISING,8800,8800,8800
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2510,Fair Housing,0153,PROMOTIONS,3200,3200,3200
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2510,Fair Housing,0159,LEASE/PURCHASE EQUIPMENT,1600,1600,1600
CDBG,0J50,Community Development Block Grant Year L,45,Chicago Commission on Human Relations,2510,Fair Housing,0801,INDIRECT COSTS,396479,396479,396479
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2503,Administration,0005,SALARIES AND WAGES - ON PAYROLL,219478,219478,179442
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2503,Administration,0015,SCHEDULE SALARY ADJUSTMENTS,3623,3623,3304
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2503,Administration,0044,FRINGE BENEFITS,153265,153265,116194
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2503,Administration,0138,IT MAINTENANCE,88321,88321,88321
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2503,Administration,0801,INDIRECT COSTS,206146,206146,206146
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0005,SALARIES AND WAGES - ON PAYROLL,423780,423780,386122
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0015,SCHEDULE SALARY ADJUSTMENTS,1950,1950,3060
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0039,STUDENT AS TRAINEES,4304,4304,4304
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0044,FRINGE BENEFITS,291607,291607,250024
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0140,PROFESSIONAL AND TECHNICAL SERVICES,158830,158830,158830
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0270,LOCAL TRANSPORTATION,340,340,340
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0340,MATERIAL AND SUPPLIES,1382,1382,1382
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0350,STATIONERY AND OFFICE SUPPLIES,3790,3790,3790
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2505,Disability Resources,0801,INDIRECT COSTS,443968,443968,443968
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2510,Independent Living for Disabled Persons,0135,DELEGATE AGENCIES,760000,760000,760000
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2525,Home Mod Program,0005,SALARIES AND WAGES - ON PAYROLL,330902,330902,371351
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2525,Home Mod Program,0015,SCHEDULE SALARY ADJUSTMENTS,0,0,1873
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2525,Home Mod Program,0044,FRINGE BENEFITS,222557,222557,240459
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2525,Home Mod Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,25000,25000,1025000
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2525,Home Mod Program,0348,BOOKS AND RELATED MATERIAL,600,600,600
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2525,Home Mod Program,0446,PURCHASE - IT HARDWARE,5925,5925,5925
CDBG,0J50,Community Development Block Grant Year L,48,Mayor's Office for People with Disabilities,2525,Home Mod Program,0801,INDIRECT COSTS,180547,180547,180547
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2501,Planning and Administration,0125,OFFICE AND BUILDING SERVICES,4500,4500,4500
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2501,Planning and Administration,0140,PROFESSIONAL AND TECHNICAL SERVICES,11500,11500,11500
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2501,Planning and Administration,0152,ADVERTISING,500,500,500
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2501,Planning and Administration,0157,RENTAL EQUIPMENT AND SERVICES,200,200,200
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2501,Planning and Administration,0159,LEASE/PURCHASE EQUIPMENT,22625,22625,22625
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2501,Planning and Administration,0166,DUES  SUBSC & MEM,1400,1400,1400
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2501,Planning and Administration,0169,TECHNICAL MEETING COSTS,5026,5026,5026
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2501,Planning and Administration,0190,TELEPHONE - CENTREX BILLINGS,135000,135000,135000
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2501,Planning and Administration,0197,TELEPHONE - MAINTENANCE,16000,16000,16000
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2501,Planning and Administration,0270,LOCAL TRANSPORTATION,450,450,450
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2501,Planning and Administration,0340,MATERIAL AND SUPPLIES,3775,3775,3775
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2501,Planning and Administration,0350,STATIONERY AND OFFICE SUPPLIES,2400,2400,2400
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2501,Planning and Administration,9438,REIMBURSEMENT - FFM,13148,13148,13148
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2510,Human Services,0005,SALARIES AND WAGES - ON PAYROLL,54213,54213,48567
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2510,Human Services,0006,SALARY PROVISION,51197,51197,51197
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2510,Human Services,0015,SCHEDULE SALARY ADJUSTMENTS,1470,1470,2093
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2510,Human Services,0044,FRINGE BENEFITS,41610,41610,46633
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2510,Human Services,0135,DELEGATE AGENCIES,1006000,1006000,1006000
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2510,Human Services,0801,INDIRECT COSTS,57302,57302,57302
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2515,Homeless Services,0005,SALARIES AND WAGES - ON PAYROLL,1202528,1202528,1185756
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2515,Homeless Services,0012,CONTRACT WAGE - PREVAILING RATE,1039,1039,1663
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2515,Homeless Services,0015,SCHEDULE SALARY ADJUSTMENTS,12499,12499,9763
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2515,Homeless Services,0044,FRINGE BENEFITS,816064,816064,834948
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2515,Homeless Services,0135,DELEGATE AGENCIES,8613843,8613843,8613843
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2515,Homeless Services,0801,INDIRECT COSTS,1305297,1305297,1305297
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2520,Workforce Services,0005,SALARIES AND WAGES - ON PAYROLL,528526,528526,514417
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2520,Workforce Services,0015,SCHEDULE SALARY ADJUSTMENTS,5010,5010,15001
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2520,Workforce Services,0044,FRINGE BENEFITS,355475,355475,359593
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2520,Workforce Services,0135,DELEGATE AGENCIES,5332922,5332922,5332922
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2520,Workforce Services,0801,INDIRECT COSTS,563970,563970,563970
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2525,Senior Services,0005,SALARIES AND WAGES - ON PAYROLL,331722,331722,311718
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2525,Senior Services,0015,SCHEDULE SALARY ADJUSTMENTS,4197,4197,9089
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2525,Senior Services,0044,FRINGE BENEFITS,228257,228257,243369
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2525,Senior Services,0135,DELEGATE AGENCIES,2466812,2466812,2466812
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2525,Senior Services,0140,PROFESSIONAL AND TECHNICAL SERVICES,239808,239808,239808
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2525,Senior Services,0801,INDIRECT COSTS,369208,369208,369208
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2530,Domestic Violence Services,0005,SALARIES AND WAGES - ON PAYROLL,320862,320862,313176
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2530,Domestic Violence Services,0015,SCHEDULE SALARY ADJUSTMENTS,1856,1856,684
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2530,Domestic Violence Services,0044,FRINGE BENEFITS,220952,220952,229810
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2530,Domestic Violence Services,0135,DELEGATE AGENCIES,2022245,2022245,2022245
CDBG,0J50,Community Development Block Grant Year L,50,Department of Family and Support Services,2530,Domestic Violence Services,0166,DUES  SUBSC & MEM,69355,69355,69355
