fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropriation,revised_appropriation,recommendation
LOCAL,0300,Vehicle Tax Fund,27,Department of Finance,2020,Revenue Services and Operations,0421,MACHINERY AND EQUIPMENT,1201127.00,1201127.00,1201127.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0005,SALARIES AND WAGES - ON PAYROLL,2096187.00,2096187.00,2134021.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0015,SCHEDULE SALARY ADJUSTMENTS,4644.00,4644.00,4529.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0020,OVERTIME,470.00,470.00,470.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0130,POSTAGE,3437.00,3437.00,3437.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0138,IT MAINTENANCE,2200.00,2200.00,2200.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0140,PROFESSIONAL AND TECHNICAL SERVICES,55763.00,55763.00,40294.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0141,APPRAISALS,2500.00,2500.00,2500.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0143,COURT REPORTING,27584.00,27584.00,27584.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0145,LEGAL EXPENSES,12813.00,12813.00,12813.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0149,SOFTWARE MAINTENANCE AND LICENSING,28412.00,28412.00,28412.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0150,OUTSIDE GRAPHIC SERVICES,1445.00,1445.00,1445.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0157,RENTAL EQUIPMENT AND SERVICES,772.00,772.00,772.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0159,LEASE/PURCHASE EQUIPMENT,5832.00,5832.00,5832.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0162,REPAIR/MAINT EQUIPMENT,1202.00,1202.00,1202.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0166,DUES  SUBSC & MEM,1786.00,1786.00,1786.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0169,TECHNICAL MEETING COSTS,3840.00,3840.00,3840.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0178,FREIGHT AND EXPRESS CHARGES,644.00,644.00,644.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,230.00,230.00,230.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0245,REIMBURSEMENT TO TRAVELERS,1000.00,1000.00,1000.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0270,LOCAL TRANSPORTATION,1500.00,1500.00,1500.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0348,BOOKS AND RELATED MATERIAL,150.00,150.00,0
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,0350,STATIONERY AND OFFICE SUPPLIES,3689.00,3689.00,2902.00
LOCAL,0300,Vehicle Tax Fund,31,Department of Law,2005,Department of Law,9438,REIMBURSEMENT - FFM,1323.00,1323.00,1323.00
LOCAL,0300,Vehicle Tax Fund,33,Department of Human Resources,2005,Department of Human Resources,0005,SALARIES AND WAGES - ON PAYROLL,54000.00,54000.00,59328.00
LOCAL,0300,Vehicle Tax Fund,35,Department of Procurement Services,2005,Department of Procurement Services,0005,SALARIES AND WAGES - ON PAYROLL,147084.00,147084.00,161872.00
LOCAL,0300,Vehicle Tax Fund,35,Department of Procurement Services,2005,Department of Procurement Services,0015,SCHEDULE SALARY ADJUSTMENTS,2070.00,2070.00,6032.00
LOCAL,0300,Vehicle Tax Fund,38,Department of Fleet and Facility Management,2126,Bureau of Facility Management,0125,OFFICE AND BUILDING SERVICES,1139628.00,1139628.00,739628.00
LOCAL,0300,Vehicle Tax Fund,38,Department of Fleet and Facility Management,2126,Bureau of Facility Management,0140,PROFESSIONAL AND TECHNICAL SERVICES,1328214.00,1328214.00,928214.00
LOCAL,0300,Vehicle Tax Fund,38,Department of Fleet and Facility Management,2126,Bureau of Facility Management,0313,CLEANING AND SANITATION SUPPLIES,60841.00,60841.00,60841.00
LOCAL,0300,Vehicle Tax Fund,38,Department of Fleet and Facility Management,2126,Bureau of Facility Management,0340,MATERIAL AND SUPPLIES,330000.00,330000.00,0
LOCAL,0300,Vehicle Tax Fund,38,Department of Fleet and Facility Management,2131,Bureau of Asset Management,0140,PROFESSIONAL AND TECHNICAL SERVICES,7837193.00,7837193.00,43548.00
LOCAL,0300,Vehicle Tax Fund,38,Department of Fleet and Facility Management,2131,Bureau of Asset Management,0155,RENTAL OF PROPERTY,2815024.00,2815024.00,2815024.00
LOCAL,0300,Vehicle Tax Fund,38,Department of Fleet and Facility Management,2131,Bureau of Asset Management,0315,MOTOR VEHICLE DIESEL FUEL,8066283.00,8066283.00,8234066.00
LOCAL,0300,Vehicle Tax Fund,38,Department of Fleet and Facility Management,2131,Bureau of Asset Management,0320,GASOLINE,1618261.00,1618261.00,1948234.00
LOCAL,0300,Vehicle Tax Fund,38,Department of Fleet and Facility Management,2131,Bureau of Asset Management,0322,NATURAL GAS,1147399.00,1147399.00,1211796.00
LOCAL,0300,Vehicle Tax Fund,38,Department of Fleet and Facility Management,2131,Bureau of Asset Management,0325,ALTERNATIVE FUEL,440171.00,440171.00,391994.00
LOCAL,0300,Vehicle Tax Fund,38,Department of Fleet and Facility Management,2131,Bureau of Asset Management,0331,ELECTRICITY,2782912.00,2782912.00,2807420.00
LOCAL,0300,Vehicle Tax Fund,38,Department of Fleet and Facility Management,2140,Bureau of Fleet Operations,0159,LEASE/PURCHASE EQUIPMENT,52000.00,52000.00,58000.00
LOCAL,0300,Vehicle Tax Fund,38,Department of Fleet and Facility Management,2140,Bureau of Fleet Operations,0162,REPAIR/MAINT EQUIPMENT,127100.00,127100.00,127100.00
LOCAL,0300,Vehicle Tax Fund,38,Department of Fleet and Facility Management,2140,Bureau of Fleet Operations,0188,VEHICLE TRACKING SERVICE,0,0,88065.00
LOCAL,0300,Vehicle Tax Fund,38,Department of Fleet and Facility Management,2140,Bureau of Fleet Operations,0322,NATURAL GAS,20409.00,20409.00,20409.00
LOCAL,0300,Vehicle Tax Fund,67,Department of Buildings,2005,Department of Buildings,0005,SALARIES AND WAGES - ON PAYROLL,609273.00,609273.00,668240.00
LOCAL,0300,Vehicle Tax Fund,67,Department of Buildings,2005,Department of Buildings,0015,SCHEDULE SALARY ADJUSTMENTS,17290.00,17290.00,4836.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2045,Bureau of Street Operations,0005,SALARIES AND WAGES - ON PAYROLL,16101329.00,16101329.00,17088538.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2045,Bureau of Street Operations,0012,CONTRACT WAGE - PREVAILING RATE,239467.00,239467.00,246701.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2045,Bureau of Street Operations,0015,SCHEDULE SALARY ADJUSTMENTS,21993.00,21993.00,12052.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2045,Bureau of Street Operations,0020,OVERTIME,3157747.00,3157747.00,3157747.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2045,Bureau of Street Operations,0091,UNIFORM ALLOWANCE,78000.00,78000.00,0
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2045,Bureau of Street Operations,0126,OFFICE CONVENIENCES,6080.00,6080.00,5700.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2045,Bureau of Street Operations,0150,OUTSIDE GRAPHIC SERVICES,44554.00,44554.00,41880.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2045,Bureau of Street Operations,0157,RENTAL EQUIPMENT AND SERVICES,4636525.00,4636525.00,4059823.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2045,Bureau of Street Operations,0159,LEASE/PURCHASE EQUIPMENT,4560.00,4560.00,4284.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2045,Bureau of Street Operations,0313,CLEANING AND SANITATION SUPPLIES,15000.00,15000.00,14000.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2045,Bureau of Street Operations,0340,MATERIAL AND SUPPLIES,180520.00,180520.00,169688.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2045,Bureau of Street Operations,0350,STATIONERY AND OFFICE SUPPLIES,13315.00,13315.00,12516.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2045,Bureau of Street Operations,0401,TOOL <= $100 UNIT,41305.00,41305.00,18824.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2045,Bureau of Street Operations,0402,TOOLS > $100 UNIT,19084.00,19084.00,0
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2045,Bureau of Street Operations,0423,COMMUNICATION DEVICES,60574.00,60574.00,56936.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2045,Bureau of Street Operations,9438,REIMBURSEMENT - FFM,6000.00,6000.00,6000.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0005,SALARIES AND WAGES - ON PAYROLL,14910397.00,14910397.00,15660826.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0012,CONTRACT WAGE - PREVAILING RATE,135719.00,135719.00,138167.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0015,SCHEDULE SALARY ADJUSTMENTS,85754.00,85754.00,90165.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0020,OVERTIME,967019.00,967019.00,967019.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0091,UNIFORM ALLOWANCE,71750.00,71750.00,26500.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0126,OFFICE CONVENIENCES,2422.00,2422.00,2272.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0130,POSTAGE,755650.00,755650.00,694500.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0138,IT MAINTENANCE,150000.00,150000.00,0
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0140,PROFESSIONAL AND TECHNICAL SERVICES,9443144.00,9443144.00,8204150.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0149,SOFTWARE MAINTENANCE AND LICENSING,10000.00,10000.00,0
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0150,OUTSIDE GRAPHIC SERVICES,12332.00,12332.00,12332.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0157,RENTAL EQUIPMENT AND SERVICES,126447.00,126447.00,25883.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0162,REPAIR/MAINT EQUIPMENT,15243.00,15243.00,14328.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0313,CLEANING AND SANITATION SUPPLIES,206.00,206.00,190.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0319,CLOTHING,36055.00,36055.00,33055.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0340,MATERIAL AND SUPPLIES,152683.00,152683.00,106406.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0350,STATIONERY AND OFFICE SUPPLIES,36109.00,36109.00,33989.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,0992,TOW STORAGE REFUNDS,370800.00,370800.00,295800.00
LOCAL,0300,Vehicle Tax Fund,81,Department of Streets and Sanitation,2070,Bureau of Traffic Services,9438,REIMBURSEMENT - FFM,191800.00,191800.00,191800.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2125,Division of Engineering,0005,SALARIES AND WAGES - ON PAYROLL,7631777.00,7631777.00,6957937.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2125,Division of Engineering,0015,SCHEDULE SALARY ADJUSTMENTS,60950.00,60950.00,64961.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2125,Division of Engineering,0020,OVERTIME,30000.00,30000.00,96198.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2125,Division of Engineering,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,500000.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2125,Division of Engineering,0144,ENGINEERING AND ARCHITECTURE,968937.00,968937.00,968937.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2125,Division of Engineering,0149,SOFTWARE MAINTENANCE AND LICENSING,924053.00,924053.00,1210477.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2125,Division of Engineering,0150,OUTSIDE GRAPHIC SERVICES,282.00,282.00,282.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2125,Division of Engineering,0152,ADVERTISING,705.00,705.00,705.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2125,Division of Engineering,0159,LEASE/PURCHASE EQUIPMENT,8913.00,8913.00,8913.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2125,Division of Engineering,0166,DUES  SUBSC & MEM,9000.00,9000.00,4000.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2125,Division of Engineering,0169,TECHNICAL MEETING COSTS,12020.00,12020.00,2521.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2125,Division of Engineering,0181,MOBILE COMMUNICATION SERVICES,0,0,4500.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2125,Division of Engineering,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,4323.00,4323.00,4323.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2125,Division of Engineering,0245,REIMBURSEMENT TO TRAVELERS,7990.00,7990.00,7990.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2125,Division of Engineering,0340,MATERIAL AND SUPPLIES,5640.00,5640.00,1440.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2125,Division of Engineering,0350,STATIONERY AND OFFICE SUPPLIES,70340.00,70340.00,6000.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2125,Division of Engineering,0446,PURCHASE - IT HARDWARE,54568.00,54568.00,30442.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0005,SALARIES AND WAGES - ON PAYROLL,7223595.00,7223595.00,7752981.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0015,SCHEDULE SALARY ADJUSTMENTS,96302.00,96302.00,107516.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0020,OVERTIME,111236.00,111236.00,356689.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0091,UNIFORM ALLOWANCE,8500.00,8500.00,10000.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0126,OFFICE CONVENIENCES,0,0,875.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0130,POSTAGE,16500.00,16500.00,15500.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0140,PROFESSIONAL AND TECHNICAL SERVICES,6897297.00,6897297.00,6867171.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0149,SOFTWARE MAINTENANCE AND LICENSING,1304489.00,1304489.00,180833.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0150,OUTSIDE GRAPHIC SERVICES,846.00,846.00,846.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0152,ADVERTISING,911618.00,911618.00,571618.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0157,RENTAL EQUIPMENT AND SERVICES,10512.00,10512.00,10512.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0159,LEASE/PURCHASE EQUIPMENT,24201.00,24201.00,24201.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0160,REPAIR/MAINT PROPERTY,2444.00,2444.00,2444.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0162,REPAIR/MAINT EQUIPMENT,2350.00,2350.00,2350.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0166,DUES  SUBSC & MEM,6923.00,6923.00,6900.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0169,TECHNICAL MEETING COSTS,12690.00,12690.00,12820.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0181,MOBILE COMMUNICATION SERVICES,0,0,450.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,201600.00,201600.00,201600.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0245,REIMBURSEMENT TO TRAVELERS,24910.00,24910.00,22910.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0313,CLEANING AND SANITATION SUPPLIES,3600.00,3600.00,3600.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0319,CLOTHING,15220.00,15220.00,16016.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0340,MATERIAL AND SUPPLIES,13930.00,13930.00,10559.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0348,BOOKS AND RELATED MATERIAL,1050.00,1050.00,1050.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0350,STATIONERY AND OFFICE SUPPLIES,8500.00,8500.00,8500.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,0446,PURCHASE - IT HARDWARE,46511.00,46511.00,35580.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2135,Division of Infrastructure Management,9438,REIMBURSEMENT - FFM,3760.00,3760.00,3760.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2145,Division of Project Development,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,300000.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0005,SALARIES AND WAGES - ON PAYROLL,50068221.00,50068221.00,50732046.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0012,CONTRACT WAGE - PREVAILING RATE,775567.00,775567.00,771834.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0015,SCHEDULE SALARY ADJUSTMENTS,15734.00,15734.00,11748.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0020,OVERTIME,1330654.00,1330654.00,4266871.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0091,UNIFORM ALLOWANCE,61000.00,61000.00,56000.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0140,PROFESSIONAL AND TECHNICAL SERVICES,25200.00,25200.00,17900.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0157,RENTAL EQUIPMENT AND SERVICES,233436.00,233436.00,225524.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0159,LEASE/PURCHASE EQUIPMENT,12920.00,12920.00,12920.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0160,REPAIR/MAINT PROPERTY,13160.00,13160.00,13160.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0185,WASTE DISPOSAL SERVICES,96957.00,96957.00,96957.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,10300.00,10300.00,10300.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0319,CLOTHING,17000.00,17000.00,17000.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0345,APPARATUS AND INSTRUMENTS,10000.00,10000.00,10000.00
LOCAL,0300,Vehicle Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0350,STATIONERY AND OFFICE SUPPLIES,9250.00,9250.00,9250.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0003,SCHEDULED WAGE ADJUSTMENTS,797882.00,797882.00,221000.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0029,HMO PREMIUMS,2987357.00,2987357.00,3033811.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0042,For the Costs of Claims and Administration for Hospital and Medical Care Provided to Eligible Employees  Provided However  That All Payments to the In...,11317773.00,11317773.00,14604695.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0045,PREM TERM LIFE INSURANCE,107084.00,107084.00,108549.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0049,WORKERS' COMPENSATION,12240000.00,12240000.00,12362400.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0051,UNEMPLOYMENT INSURANCE CLAIM,306231.00,306231.00,306231.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0052,MEDICAL CARE CLAIMS,139209.00,139209.00,137496.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0056,DENTAL PLAN PREMIUMS,511552.00,511552.00,541736.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0070,TUITION REIMBURSEMENT,25000.00,25000.00,25000.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0085,CITY DEFERRED COMPENSATION,314545.00,314545.00,469921.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0128,INVESTIGATION COSTS - COMPTROLLER,85000.00,85000.00,25000.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0138,IT MAINTENANCE,3007271.00,3007271.00,3125034.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0139,IT DEVELOPMENT,153501.00,153501.00,77355.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0140,PROFESSIONAL AND TECHNICAL SERVICES,6357535.00,6357535.00,5254412.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0142,ACCOUNTING AND AUDITING,150000.00,150000.00,150000.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0149,SOFTWARE MAINTENANCE AND LICENSING,400000.00,400000.00,400000.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0931,TORT/NON-TORT JUDGMENT,11800.00,11800.00,11800.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0934,CLAIMS AGAINST THE CITY,375000.00,375000.00,375000.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0989,REFUND - CANCELLED VOUCHER,765000.00,765000.00,765000.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,0991,MATCHING AND SUPPLEMENTAL GRANTS,760000.00,760000.00,710000.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,9027,SOCIAL SECURITY TAX,24275.00,24275.00,24275.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,9076,CITY CNTB MEDICARE TAX,1027533.00,1027533.00,1027533.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,9610,REIMB - PENSION PAYMENTS,44036590.00,44036590.00,43395631.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,9611,REIMB - INDIRECT COSTS TO CORPORATE,17060592.00,17060592.00,19347780.00
LOCAL,0300,Vehicle Tax Fund,99,Finance General,2005,Finance General,9774,TRANSFER FOR SERVICES - OEMC,10000.00,10000.00,10000.00
LOCAL,0310,Motor Fuel Tax Fund,38,Department of Fleet and Facility Management,2131,Bureau of Asset Management,0332,ELECTRICITY - STREET LIGHTING,22269908.00,22269908.00,22269908.00
LOCAL,0310,Motor Fuel Tax Fund,81,Department of Streets and Sanitation,2045,Bureau of Street Operations,0340,MATERIAL AND SUPPLIES,18805345.00,18805345.00,15805345.00
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2140,Division of Sign Management,0005,SALARIES AND WAGES - ON PAYROLL,4376229.00,4376229.00,4969229.00
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2140,Division of Sign Management,0012,CONTRACT WAGE - PREVAILING RATE,57761.00,57761.00,58807.00
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2140,Division of Sign Management,0015,SCHEDULE SALARY ADJUSTMENTS,27864.00,27864.00,36593.00
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2140,Division of Sign Management,0020,OVERTIME,42462.00,42462.00,66097.00
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2140,Division of Sign Management,0091,UNIFORM ALLOWANCE,1800.00,1800.00,1800.00
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2140,Division of Sign Management,0140,PROFESSIONAL AND TECHNICAL SERVICES,1810064.00,1810064.00,1770064.00
